date,title,result,odds,date_bet,identifier,,
2017-05-16T22:01:30.105957,Miroslav Sládek,Vítěz,4000,12.1. 12:00,60306,,
2017-05-16T22:01:30.105957,Karel Gott,Vítěz,1500,12.1. 12:00,60307,,
2017-05-16T22:01:30.105957,Marek Eben,Vítěz,555,12.1. 12:00,60308,,
2017-05-16T22:01:30.105957,Milan Kohout,Vítěz,2500,12.1. 12:00,60309,,
2017-05-16T22:01:30.105957,Jana Yngland Hrušková,Vítěz,4000,12.1. 12:00,60310,,
2017-05-16T22:01:30.105957,Marek Hilšer,Vítěz,111,12.1. 12:00,60311,,
2017-05-16T22:01:30.105957,Vladimír Špidla,Vítěz,800,12.1. 12:00,60312,,
2017-05-16T22:01:30.105957,Martin Stropnický,Vítěz,32,12.1. 12:00,60313,,
2017-05-16T22:01:30.105957,Marek Dalík,Vítěz,9999,12.1. 12:00,60314,,
2017-05-16T22:01:30.105957,Daniel Herman,Vítěz,175,12.1. 12:00,60321,,
2017-05-16T22:01:30.105957,Karel Schwarzenberg,Vítěz,150,12.1. 12:00,60322,,
2017-05-16T22:01:30.105957,Jan Kraus,Vítěz,2500,12.1. 12:00,60323,,
2017-05-16T22:01:30.105957,Igor Sládek,Vítěz,400,12.1. 12:00,60483,,
2017-05-16T22:01:30.105957,Petr Robejšek,Vítěz,22,12.1. 12:00,60487,,
2017-05-16T22:01:30.105957,Jiří Dolejš,Vítěz,100,12.1. 12:00,60907,,
2017-05-16T22:01:30.105957,Pavel Kováčik,Vítěz,55,12.1. 12:00,60909,,
2017-05-16T22:01:30.105957,Josef Skála,Vítěz,1250,12.1. 12:00,60910,,
2017-05-16T22:01:30.105957,Jaromír Kohlíček,Vítěz,1250,12.1. 12:00,60911,,
2017-05-16T22:01:30.105957,Jiří Drahoš,Vítěz,2.7,12.1. 12:00,61111,,
2017-05-16T22:01:30.105957,Petr Pithart,Vítěz,85,12.1. 12:00,61248,,
2017-05-16T22:01:30.105957,Miroslav Frajbiš,Vítěz,500,12.1. 12:00,61253,,
2017-05-16T22:01:30.105957,Karel Štogl,Vítěz,65,12.1. 12:00,61255,,
2017-05-17T10:01:02.195963,Miloš Zeman,Vítěz,1.58,12.1. 12:00,60210,,
2017-05-17T10:01:02.195963,Michal Horáček,Vítěz,8.1,12.1. 12:00,60211,,
2017-05-17T10:01:02.195963,Jan Švejnar,Vítěz,47,12.1. 12:00,60212,,
2017-05-17T10:01:02.195963,Tomáš Halík,Vítěz,125,12.1. 12:00,60213,,
2017-05-17T10:01:02.195963,Jiří Pospíšil,Vítěz,50,12.1. 12:00,60292,,
2017-05-17T10:01:02.195963,Jiří Dienstbier,Vítěz,125,12.1. 12:00,60293,,
2017-05-17T10:01:02.195963,Pavel Rychetský,Vítěz,75,12.1. 12:00,60294,,
2017-05-17T10:01:02.195963,Zuzana Roithová,Vítěz,105,12.1. 12:00,60295,,
2017-05-17T10:01:02.195963,Vladimír Dlouhý,Vítěz,105,12.1. 12:00,60296,,
2017-05-17T10:01:02.195963,Andrej Babiš,Vítěz,85,12.1. 12:00,60297,,
2017-05-17T10:01:02.195963,Tomio Okamura,Vítěz,105,12.1. 12:00,60298,,
2017-05-17T10:01:02.195963,Jaroslav Kubera,Vítěz,125,12.1. 12:00,60299,,
2017-05-17T10:01:02.195963,Václav Klaus st.,Vítěz,65,12.1. 12:00,60300,,
2017-05-17T10:01:02.195963,Livia Klausová,Vítěz,900,12.1. 12:00,60301,,
2017-05-17T10:01:02.195963,Václav Klaus ml.,Vítěz,85,12.1. 12:00,60302,,
2017-05-17T10:01:02.195963,Zdeněk Škromach,Vítěz,100,12.1. 12:00,60303,,
2017-05-17T10:01:02.195963,Petr Pavel,Vítěz,300,12.1. 12:00,60304,,
2017-05-17T10:01:02.195963,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305,,
2017-05-17T10:01:02.195963,Miroslav Sládek,Vítěz,4000,12.1. 12:00,60306,,
2017-05-17T10:01:02.195963,Karel Gott,Vítěz,1500,12.1. 12:00,60307,,
2017-05-17T10:01:02.195963,Marek Eben,Vítěz,555,12.1. 12:00,60308,,
2017-05-17T10:01:02.195963,Milan Kohout,Vítěz,2500,12.1. 12:00,60309,,
2017-05-17T10:01:02.195963,Jana Yngland Hrušková,Vítěz,4000,12.1. 12:00,60310,,
2017-05-17T10:01:02.195963,Marek Hilšer,Vítěz,111,12.1. 12:00,60311,,
2017-05-17T10:01:02.195963,Vladimír Špidla,Vítěz,800,12.1. 12:00,60312,,
2017-05-17T10:01:02.195963,Martin Stropnický,Vítěz,32,12.1. 12:00,60313,,
2017-05-17T10:01:02.195963,Marek Dalík,Vítěz,9999,12.1. 12:00,60314,,
2017-05-17T10:01:02.195963,Daniel Herman,Vítěz,175,12.1. 12:00,60321,,
2017-05-17T10:01:02.195963,Karel Schwarzenberg,Vítěz,150,12.1. 12:00,60322,,
2017-05-17T10:01:02.195963,Jan Kraus,Vítěz,2500,12.1. 12:00,60323,,
2017-05-17T10:01:02.195963,Igor Sládek,Vítěz,400,12.1. 12:00,60483,,
2017-05-17T10:01:02.195963,Petr Robejšek,Vítěz,22,12.1. 12:00,60487,,
2017-05-17T10:01:02.195963,Jiří Dolejš,Vítěz,100,12.1. 12:00,60907,,
2017-05-17T10:01:02.195963,Pavel Kováčik,Vítěz,55,12.1. 12:00,60909,,
2017-05-17T10:01:02.195963,Josef Skála,Vítěz,1250,12.1. 12:00,60910,,
2017-05-17T10:01:02.195963,Jaromír Kohlíček,Vítěz,1250,12.1. 12:00,60911,,
2017-05-17T10:01:02.195963,Jiří Drahoš,Vítěz,2.7,12.1. 12:00,61111,,
2017-05-17T10:01:02.195963,Petr Pithart,Vítěz,85,12.1. 12:00,61248,,
2017-05-17T10:01:02.195963,Miroslav Frajbiš,Vítěz,500,12.1. 12:00,61253,,
2017-05-17T10:01:02.195963,Karel Štogl,Vítěz,65,12.1. 12:00,61255,,
2017-05-17T22:01:02.979875,Miloš Zeman,Vítěz,1.58,12.1. 12:00,60210,,
2017-05-17T22:01:02.979875,Michal Horáček,Vítěz,8.1,12.1. 12:00,60211,,
2017-05-17T22:01:02.979875,Jan Švejnar,Vítěz,47,12.1. 12:00,60212,,
2017-05-17T22:01:02.979875,Tomáš Halík,Vítěz,125,12.1. 12:00,60213,,
2017-05-17T22:01:02.979875,Jiří Pospíšil,Vítěz,50,12.1. 12:00,60292,,
2017-05-17T22:01:02.979875,Jiří Dienstbier,Vítěz,125,12.1. 12:00,60293,,
2017-05-17T22:01:02.979875,Pavel Rychetský,Vítěz,75,12.1. 12:00,60294,,
2017-05-17T22:01:02.979875,Zuzana Roithová,Vítěz,105,12.1. 12:00,60295,,
2017-05-17T22:01:02.979875,Vladimír Dlouhý,Vítěz,105,12.1. 12:00,60296,,
2017-05-17T22:01:02.979875,Andrej Babiš,Vítěz,85,12.1. 12:00,60297,,
2017-05-17T22:01:02.979875,Tomio Okamura,Vítěz,105,12.1. 12:00,60298,,
2017-05-17T22:01:02.979875,Jaroslav Kubera,Vítěz,125,12.1. 12:00,60299,,
2017-05-17T22:01:02.979875,Václav Klaus st.,Vítěz,65,12.1. 12:00,60300,,
2017-05-17T22:01:02.979875,Livia Klausová,Vítěz,900,12.1. 12:00,60301,,
2017-05-17T22:01:02.979875,Václav Klaus ml.,Vítěz,85,12.1. 12:00,60302,,
2017-05-17T22:01:02.979875,Zdeněk Škromach,Vítěz,100,12.1. 12:00,60303,,
2017-05-17T22:01:02.979875,Petr Pavel,Vítěz,300,12.1. 12:00,60304,,
2017-05-17T22:01:02.979875,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305,,
2017-05-17T22:01:02.979875,Miroslav Sládek,Vítěz,4000,12.1. 12:00,60306,,
2017-05-17T22:01:02.979875,Karel Gott,Vítěz,1500,12.1. 12:00,60307,,
2017-05-17T22:01:02.979875,Marek Eben,Vítěz,555,12.1. 12:00,60308,,
2017-05-17T22:01:02.979875,Milan Kohout,Vítěz,2500,12.1. 12:00,60309,,
2017-05-17T22:01:02.979875,Jana Yngland Hrušková,Vítěz,4000,12.1. 12:00,60310,,
2017-05-17T22:01:02.979875,Marek Hilšer,Vítěz,111,12.1. 12:00,60311,,
2017-05-17T22:01:02.979875,Vladimír Špidla,Vítěz,800,12.1. 12:00,60312,,
2017-05-17T22:01:02.979875,Martin Stropnický,Vítěz,32,12.1. 12:00,60313,,
2017-05-17T22:01:02.979875,Marek Dalík,Vítěz,9999,12.1. 12:00,60314,,
2017-05-17T22:01:02.979875,Daniel Herman,Vítěz,175,12.1. 12:00,60321,,
2017-05-17T22:01:02.979875,Karel Schwarzenberg,Vítěz,150,12.1. 12:00,60322,,
2017-05-17T22:01:02.979875,Jan Kraus,Vítěz,2500,12.1. 12:00,60323,,
2017-05-17T22:01:02.979875,Igor Sládek,Vítěz,400,12.1. 12:00,60483,,
2017-05-17T22:01:02.979875,Petr Robejšek,Vítěz,22,12.1. 12:00,60487,,
2017-05-17T22:01:02.979875,Jiří Dolejš,Vítěz,100,12.1. 12:00,60907,,
2017-05-17T22:01:02.979875,Pavel Kováčik,Vítěz,55,12.1. 12:00,60909,,
2017-05-17T22:01:02.979875,Josef Skála,Vítěz,1250,12.1. 12:00,60910,,
2017-05-17T22:01:02.979875,Jaromír Kohlíček,Vítěz,1250,12.1. 12:00,60911,,
2017-05-17T22:01:02.979875,Jiří Drahoš,Vítěz,2.7,12.1. 12:00,61111,,
2017-05-17T22:01:02.979875,Petr Pithart,Vítěz,85,12.1. 12:00,61248,,
2017-05-17T22:01:02.979875,Miroslav Frajbiš,Vítěz,500,12.1. 12:00,61253,,
2017-05-17T22:01:02.979875,Karel Štogl,Vítěz,65,12.1. 12:00,61255,,
2017-05-18T10:01:03.073303,Miloš Zeman,Vítěz,1.6,12.1. 12:00,60210,,
2017-05-18T10:01:03.073303,Michal Horáček,Vítěz,8.1,12.1. 12:00,60211,,
2017-05-18T10:01:03.073303,Jan Švejnar,Vítěz,47,12.1. 12:00,60212,,
2017-05-18T10:01:03.073303,Tomáš Halík,Vítěz,125,12.1. 12:00,60213,,
2017-05-18T10:01:03.073303,Jiří Pospíšil,Vítěz,50,12.1. 12:00,60292,,
2017-05-18T10:01:03.073303,Jiří Dienstbier,Vítěz,125,12.1. 12:00,60293,,
2017-05-18T10:01:03.073303,Pavel Rychetský,Vítěz,75,12.1. 12:00,60294,,
2017-05-18T10:01:03.073303,Zuzana Roithová,Vítěz,105,12.1. 12:00,60295,,
2017-05-18T10:01:03.073303,Vladimír Dlouhý,Vítěz,105,12.1. 12:00,60296,,
2017-05-18T10:01:03.073303,Andrej Babiš,Vítěz,85,12.1. 12:00,60297,,
2017-05-18T10:01:03.073303,Tomio Okamura,Vítěz,105,12.1. 12:00,60298,,
2017-05-18T10:01:03.073303,Jaroslav Kubera,Vítěz,125,12.1. 12:00,60299,,
2017-05-18T10:01:03.073303,Václav Klaus st.,Vítěz,65,12.1. 12:00,60300,,
2017-05-18T10:01:03.073303,Livia Klausová,Vítěz,900,12.1. 12:00,60301,,
2017-05-18T10:01:03.073303,Václav Klaus ml.,Vítěz,85,12.1. 12:00,60302,,
2017-05-18T10:01:03.073303,Zdeněk Škromach,Vítěz,100,12.1. 12:00,60303,,
2017-05-18T10:01:03.073303,Petr Pavel,Vítěz,300,12.1. 12:00,60304,,
2017-05-18T10:01:03.073303,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305,,
2017-05-18T10:01:03.073303,Miroslav Sládek,Vítěz,4000,12.1. 12:00,60306,,
2017-05-18T10:01:03.073303,Karel Gott,Vítěz,1500,12.1. 12:00,60307,,
2017-05-18T10:01:03.073303,Marek Eben,Vítěz,555,12.1. 12:00,60308,,
2017-05-18T10:01:03.073303,Milan Kohout,Vítěz,2500,12.1. 12:00,60309,,
2017-05-18T10:01:03.073303,Jana Yngland Hrušková,Vítěz,4000,12.1. 12:00,60310,,
2017-05-18T10:01:03.073303,Marek Hilšer,Vítěz,111,12.1. 12:00,60311,,
2017-05-18T10:01:03.073303,Vladimír Špidla,Vítěz,800,12.1. 12:00,60312,,
2017-05-18T10:01:03.073303,Martin Stropnický,Vítěz,32,12.1. 12:00,60313,,
2017-05-18T10:01:03.073303,Marek Dalík,Vítěz,9999,12.1. 12:00,60314,,
2017-05-18T10:01:03.073303,Daniel Herman,Vítěz,175,12.1. 12:00,60321,,
2017-05-18T10:01:03.073303,Karel Schwarzenberg,Vítěz,150,12.1. 12:00,60322,,
2017-05-18T10:01:03.073303,Jan Kraus,Vítěz,2500,12.1. 12:00,60323,,
2017-05-18T10:01:03.073303,Igor Sládek,Vítěz,400,12.1. 12:00,60483,,
2017-05-18T10:01:03.073303,Petr Robejšek,Vítěz,22,12.1. 12:00,60487,,
2017-05-18T10:01:03.073303,Jiří Dolejš,Vítěz,100,12.1. 12:00,60907,,
2017-05-18T10:01:03.073303,Pavel Kováčik,Vítěz,55,12.1. 12:00,60909,,
2017-05-18T10:01:03.073303,Josef Skála,Vítěz,1250,12.1. 12:00,60910,,
2017-05-18T10:01:03.073303,Jaromír Kohlíček,Vítěz,1250,12.1. 12:00,60911,,
2017-05-18T10:01:03.073303,Jiří Drahoš,Vítěz,2.9,12.1. 12:00,61111,,
2017-05-18T10:01:03.073303,Petr Pithart,Vítěz,85,12.1. 12:00,61248,,
2017-05-18T10:01:03.073303,Miroslav Frajbiš,Vítěz,500,12.1. 12:00,61253,,
2017-05-18T10:01:03.073303,Karel Štogl,Vítěz,65,12.1. 12:00,61255,,
2017-05-18T22:01:02.642093,Miloš Zeman,Vítěz,1.6,12.1. 12:00,60210,,
2017-05-18T22:01:02.642093,Michal Horáček,Vítěz,8.1,12.1. 12:00,60211,,
2017-05-18T22:01:02.642093,Jan Švejnar,Vítěz,47,12.1. 12:00,60212,,
2017-05-18T22:01:02.642093,Tomáš Halík,Vítěz,125,12.1. 12:00,60213,,
2017-05-18T22:01:02.642093,Jiří Pospíšil,Vítěz,50,12.1. 12:00,60292,,
2017-05-18T22:01:02.642093,Jiří Dienstbier,Vítěz,125,12.1. 12:00,60293,,
2017-05-18T22:01:02.642093,Pavel Rychetský,Vítěz,75,12.1. 12:00,60294,,
2017-05-18T22:01:02.642093,Zuzana Roithová,Vítěz,105,12.1. 12:00,60295,,
2017-05-18T22:01:02.642093,Vladimír Dlouhý,Vítěz,105,12.1. 12:00,60296,,
2017-05-18T22:01:02.642093,Andrej Babiš,Vítěz,85,12.1. 12:00,60297,,
2017-05-18T22:01:02.642093,Tomio Okamura,Vítěz,105,12.1. 12:00,60298,,
2017-05-18T22:01:02.642093,Jaroslav Kubera,Vítěz,125,12.1. 12:00,60299,,
2017-05-18T22:01:02.642093,Václav Klaus st.,Vítěz,65,12.1. 12:00,60300,,
2017-05-18T22:01:02.642093,Livia Klausová,Vítěz,900,12.1. 12:00,60301,,
2017-05-18T22:01:02.642093,Václav Klaus ml.,Vítěz,85,12.1. 12:00,60302,,
2017-05-18T22:01:02.642093,Zdeněk Škromach,Vítěz,100,12.1. 12:00,60303,,
2017-05-18T22:01:02.642093,Petr Pavel,Vítěz,300,12.1. 12:00,60304,,
2017-05-18T22:01:02.642093,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305,,
2017-05-18T22:01:02.642093,Miroslav Sládek,Vítěz,4000,12.1. 12:00,60306,,
2017-05-18T22:01:02.642093,Karel Gott,Vítěz,1500,12.1. 12:00,60307,,
2017-05-18T22:01:02.642093,Marek Eben,Vítěz,555,12.1. 12:00,60308,,
2017-05-18T22:01:02.642093,Milan Kohout,Vítěz,2500,12.1. 12:00,60309,,
2017-05-18T22:01:02.642093,Jana Yngland Hrušková,Vítěz,4000,12.1. 12:00,60310,,
2017-05-18T22:01:02.642093,Marek Hilšer,Vítěz,111,12.1. 12:00,60311,,
2017-05-18T22:01:02.642093,Vladimír Špidla,Vítěz,800,12.1. 12:00,60312,,
2017-05-18T22:01:02.642093,Martin Stropnický,Vítěz,32,12.1. 12:00,60313,,
2017-05-18T22:01:02.642093,Marek Dalík,Vítěz,9999,12.1. 12:00,60314,,
2017-05-18T22:01:02.642093,Daniel Herman,Vítěz,175,12.1. 12:00,60321,,
2017-05-18T22:01:02.642093,Karel Schwarzenberg,Vítěz,150,12.1. 12:00,60322,,
2017-05-18T22:01:02.642093,Jan Kraus,Vítěz,2500,12.1. 12:00,60323,,
2017-05-18T22:01:02.642093,Igor Sládek,Vítěz,400,12.1. 12:00,60483,,
2017-05-18T22:01:02.642093,Petr Robejšek,Vítěz,22,12.1. 12:00,60487,,
2017-05-18T22:01:02.642093,Jiří Dolejš,Vítěz,100,12.1. 12:00,60907,,
2017-05-18T22:01:02.642093,Pavel Kováčik,Vítěz,55,12.1. 12:00,60909,,
2017-05-18T22:01:02.642093,Josef Skála,Vítěz,1250,12.1. 12:00,60910,,
2017-05-18T22:01:02.642093,Jaromír Kohlíček,Vítěz,1250,12.1. 12:00,60911,,
2017-05-18T22:01:02.642093,Jiří Drahoš,Vítěz,2.9,12.1. 12:00,61111,,
2017-05-18T22:01:02.642093,Petr Pithart,Vítěz,85,12.1. 12:00,61248,,
2017-05-18T22:01:02.642093,Miroslav Frajbiš,Vítěz,500,12.1. 12:00,61253,,
2017-05-18T22:01:02.642093,Karel Štogl,Vítěz,65,12.1. 12:00,61255,,
2017-05-19T10:01:01.966694,Miloš Zeman,Vítěz,1.6,12.1. 12:00,60210,,
2017-05-19T10:01:01.966694,Michal Horáček,Vítěz,8.1,12.1. 12:00,60211,,
2017-05-19T10:01:01.966694,Jan Švejnar,Vítěz,47,12.1. 12:00,60212,,
2017-05-19T10:01:01.966694,Tomáš Halík,Vítěz,125,12.1. 12:00,60213,,
2017-05-19T10:01:01.966694,Jiří Pospíšil,Vítěz,50,12.1. 12:00,60292,,
2017-05-19T10:01:01.966694,Jiří Dienstbier,Vítěz,125,12.1. 12:00,60293,,
2017-05-19T10:01:01.966694,Pavel Rychetský,Vítěz,75,12.1. 12:00,60294,,
2017-05-19T10:01:01.966694,Zuzana Roithová,Vítěz,105,12.1. 12:00,60295,,
2017-05-19T10:01:01.966694,Vladimír Dlouhý,Vítěz,105,12.1. 12:00,60296,,
2017-05-19T10:01:01.966694,Andrej Babiš,Vítěz,85,12.1. 12:00,60297,,
2017-05-19T10:01:01.966694,Tomio Okamura,Vítěz,105,12.1. 12:00,60298,,
2017-05-19T10:01:01.966694,Jaroslav Kubera,Vítěz,125,12.1. 12:00,60299,,
2017-05-19T10:01:01.966694,Václav Klaus st.,Vítěz,65,12.1. 12:00,60300,,
2017-05-19T10:01:01.966694,Livia Klausová,Vítěz,900,12.1. 12:00,60301,,
2017-05-19T10:01:01.966694,Václav Klaus ml.,Vítěz,85,12.1. 12:00,60302,,
2017-05-19T10:01:01.966694,Zdeněk Škromach,Vítěz,100,12.1. 12:00,60303,,
2017-05-19T10:01:01.966694,Petr Pavel,Vítěz,300,12.1. 12:00,60304,,
2017-05-19T10:01:01.966694,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305,,
2017-05-19T10:01:01.966694,Miroslav Sládek,Vítěz,4000,12.1. 12:00,60306,,
2017-05-19T10:01:01.966694,Karel Gott,Vítěz,1500,12.1. 12:00,60307,,
2017-05-19T10:01:01.966694,Marek Eben,Vítěz,555,12.1. 12:00,60308,,
2017-05-19T10:01:01.966694,Milan Kohout,Vítěz,2500,12.1. 12:00,60309,,
2017-05-19T10:01:01.966694,Jana Yngland Hrušková,Vítěz,4000,12.1. 12:00,60310,,
2017-05-19T10:01:01.966694,Marek Hilšer,Vítěz,111,12.1. 12:00,60311,,
2017-05-19T10:01:01.966694,Vladimír Špidla,Vítěz,800,12.1. 12:00,60312,,
2017-05-19T10:01:01.966694,Martin Stropnický,Vítěz,32,12.1. 12:00,60313,,
2017-05-19T10:01:01.966694,Marek Dalík,Vítěz,9999,12.1. 12:00,60314,,
2017-05-19T10:01:01.966694,Daniel Herman,Vítěz,175,12.1. 12:00,60321,,
2017-05-19T10:01:01.966694,Karel Schwarzenberg,Vítěz,150,12.1. 12:00,60322,,
2017-05-19T10:01:01.966694,Jan Kraus,Vítěz,2500,12.1. 12:00,60323,,
2017-05-19T10:01:01.966694,Igor Sládek,Vítěz,400,12.1. 12:00,60483,,
2017-05-19T10:01:01.966694,Petr Robejšek,Vítěz,22,12.1. 12:00,60487,,
2017-05-19T10:01:01.966694,Jiří Dolejš,Vítěz,100,12.1. 12:00,60907,,
2017-05-19T10:01:01.966694,Pavel Kováčik,Vítěz,55,12.1. 12:00,60909,,
2017-05-19T10:01:01.966694,Josef Skála,Vítěz,1250,12.1. 12:00,60910,,
2017-05-19T10:01:01.966694,Jaromír Kohlíček,Vítěz,1250,12.1. 12:00,60911,,
2017-05-19T10:01:01.966694,Jiří Drahoš,Vítěz,2.9,12.1. 12:00,61111,,
2017-05-19T10:01:01.966694,Petr Pithart,Vítěz,85,12.1. 12:00,61248,,
2017-05-19T10:01:01.966694,Miroslav Frajbiš,Vítěz,500,12.1. 12:00,61253,,
2017-05-19T10:01:01.966694,Karel Štogl,Vítěz,65,12.1. 12:00,61255,,
2017-05-19T22:01:03.133526,Miloš Zeman,Vítěz,1.6,12.1. 12:00,60210,,
2017-05-19T22:01:03.133526,Michal Horáček,Vítěz,8.1,12.1. 12:00,60211,,
2017-05-19T22:01:03.133526,Jan Švejnar,Vítěz,47,12.1. 12:00,60212,,
2017-05-19T22:01:03.133526,Tomáš Halík,Vítěz,125,12.1. 12:00,60213,,
2017-05-19T22:01:03.133526,Jiří Pospíšil,Vítěz,50,12.1. 12:00,60292,,
2017-05-19T22:01:03.133526,Jiří Dienstbier,Vítěz,125,12.1. 12:00,60293,,
2017-05-19T22:01:03.133526,Pavel Rychetský,Vítěz,75,12.1. 12:00,60294,,
2017-05-19T22:01:03.133526,Zuzana Roithová,Vítěz,105,12.1. 12:00,60295,,
2017-05-19T22:01:03.133526,Vladimír Dlouhý,Vítěz,105,12.1. 12:00,60296,,
2017-05-19T22:01:03.133526,Andrej Babiš,Vítěz,85,12.1. 12:00,60297,,
2017-05-19T22:01:03.133526,Tomio Okamura,Vítěz,105,12.1. 12:00,60298,,
2017-05-19T22:01:03.133526,Jaroslav Kubera,Vítěz,125,12.1. 12:00,60299,,
2017-05-19T22:01:03.133526,Václav Klaus st.,Vítěz,65,12.1. 12:00,60300,,
2017-05-19T22:01:03.133526,Livia Klausová,Vítěz,900,12.1. 12:00,60301,,
2017-05-19T22:01:03.133526,Václav Klaus ml.,Vítěz,85,12.1. 12:00,60302,,
2017-05-19T22:01:03.133526,Zdeněk Škromach,Vítěz,100,12.1. 12:00,60303,,
2017-05-19T22:01:03.133526,Petr Pavel,Vítěz,300,12.1. 12:00,60304,,
2017-05-19T22:01:03.133526,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305,,
2017-05-19T22:01:03.133526,Miroslav Sládek,Vítěz,4000,12.1. 12:00,60306,,
2017-05-19T22:01:03.133526,Karel Gott,Vítěz,1500,12.1. 12:00,60307,,
2017-05-19T22:01:03.133526,Marek Eben,Vítěz,555,12.1. 12:00,60308,,
2017-05-19T22:01:03.133526,Milan Kohout,Vítěz,2500,12.1. 12:00,60309,,
2017-05-19T22:01:03.133526,Jana Yngland Hrušková,Vítěz,4000,12.1. 12:00,60310,,
2017-05-19T22:01:03.133526,Marek Hilšer,Vítěz,111,12.1. 12:00,60311,,
2017-05-19T22:01:03.133526,Vladimír Špidla,Vítěz,800,12.1. 12:00,60312,,
2017-05-19T22:01:03.133526,Martin Stropnický,Vítěz,32,12.1. 12:00,60313,,
2017-05-19T22:01:03.133526,Marek Dalík,Vítěz,9999,12.1. 12:00,60314,,
2017-05-19T22:01:03.133526,Daniel Herman,Vítěz,175,12.1. 12:00,60321,,
2017-05-19T22:01:03.133526,Karel Schwarzenberg,Vítěz,150,12.1. 12:00,60322,,
2017-05-19T22:01:03.133526,Jan Kraus,Vítěz,2500,12.1. 12:00,60323,,
2017-05-19T22:01:03.133526,Igor Sládek,Vítěz,400,12.1. 12:00,60483,,
2017-05-19T22:01:03.133526,Petr Robejšek,Vítěz,22,12.1. 12:00,60487,,
2017-05-19T22:01:03.133526,Jiří Dolejš,Vítěz,100,12.1. 12:00,60907,,
2017-05-19T22:01:03.133526,Pavel Kováčik,Vítěz,55,12.1. 12:00,60909,,
2017-05-19T22:01:03.133526,Josef Skála,Vítěz,1250,12.1. 12:00,60910,,
2017-05-19T22:01:03.133526,Jaromír Kohlíček,Vítěz,1250,12.1. 12:00,60911,,
2017-05-19T22:01:03.133526,Jiří Drahoš,Vítěz,2.9,12.1. 12:00,61111,,
2017-05-19T22:01:03.133526,Petr Pithart,Vítěz,85,12.1. 12:00,61248,,
2017-05-19T22:01:03.133526,Miroslav Frajbiš,Vítěz,500,12.1. 12:00,61253,,
2017-05-19T22:01:03.133526,Karel Štogl,Vítěz,65,12.1. 12:00,61255,,
2017-05-20T10:01:03.220467,Miloš Zeman,Vítěz,1.6,12.1. 12:00,60210,,
2017-05-20T10:01:03.220467,Michal Horáček,Vítěz,8.1,12.1. 12:00,60211,,
2017-05-20T10:01:03.220467,Jan Švejnar,Vítěz,47,12.1. 12:00,60212,,
2017-05-20T10:01:03.220467,Tomáš Halík,Vítěz,125,12.1. 12:00,60213,,
2017-05-20T10:01:03.220467,Jiří Pospíšil,Vítěz,50,12.1. 12:00,60292,,
2017-05-20T10:01:03.220467,Jiří Dienstbier,Vítěz,125,12.1. 12:00,60293,,
2017-05-20T10:01:03.220467,Pavel Rychetský,Vítěz,75,12.1. 12:00,60294,,
2017-05-20T10:01:03.220467,Zuzana Roithová,Vítěz,105,12.1. 12:00,60295,,
2017-05-20T10:01:03.220467,Vladimír Dlouhý,Vítěz,105,12.1. 12:00,60296,,
2017-05-20T10:01:03.220467,Andrej Babiš,Vítěz,85,12.1. 12:00,60297,,
2017-05-20T10:01:03.220467,Tomio Okamura,Vítěz,105,12.1. 12:00,60298,,
2017-05-20T10:01:03.220467,Jaroslav Kubera,Vítěz,125,12.1. 12:00,60299,,
2017-05-20T10:01:03.220467,Václav Klaus st.,Vítěz,65,12.1. 12:00,60300,,
2017-05-20T10:01:03.220467,Livia Klausová,Vítěz,900,12.1. 12:00,60301,,
2017-05-20T10:01:03.220467,Václav Klaus ml.,Vítěz,85,12.1. 12:00,60302,,
2017-05-20T10:01:03.220467,Zdeněk Škromach,Vítěz,100,12.1. 12:00,60303,,
2017-05-20T10:01:03.220467,Petr Pavel,Vítěz,300,12.1. 12:00,60304,,
2017-05-20T10:01:03.220467,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305,,
2017-05-20T10:01:03.220467,Miroslav Sládek,Vítěz,4000,12.1. 12:00,60306,,
2017-05-20T10:01:03.220467,Karel Gott,Vítěz,1500,12.1. 12:00,60307,,
2017-05-20T10:01:03.220467,Marek Eben,Vítěz,555,12.1. 12:00,60308,,
2017-05-20T10:01:03.220467,Milan Kohout,Vítěz,2500,12.1. 12:00,60309,,
2017-05-20T10:01:03.220467,Jana Yngland Hrušková,Vítěz,4000,12.1. 12:00,60310,,
2017-05-20T10:01:03.220467,Marek Hilšer,Vítěz,111,12.1. 12:00,60311,,
2017-05-20T10:01:03.220467,Vladimír Špidla,Vítěz,800,12.1. 12:00,60312,,
2017-05-20T10:01:03.220467,Martin Stropnický,Vítěz,32,12.1. 12:00,60313,,
2017-05-20T10:01:03.220467,Marek Dalík,Vítěz,9999,12.1. 12:00,60314,,
2017-05-20T10:01:03.220467,Daniel Herman,Vítěz,175,12.1. 12:00,60321,,
2017-05-20T10:01:03.220467,Karel Schwarzenberg,Vítěz,150,12.1. 12:00,60322,,
2017-05-20T10:01:03.220467,Jan Kraus,Vítěz,2500,12.1. 12:00,60323,,
