date,Adéla Šípová,Alena Schillerová,Andrej Babiš,Daniel Vávra,Danuše Nerudová,Dominik Hašek,Filip Grznár,Filip Turek,Ivan Bartoš,Jaromír Jágr,Jaroslav Bašta,Josef Středula,Karel Diviš,Karel Havlíček,Karel Janeček,Klára Laurenčíková,Lenka Bradáčová,Leoš Mareš,Marek Hilšer,Markéta Pekarová Adamová,Martin Stropnický,Miloš Vystrčil,Miloš Zeman,Miroslav Kalousek,Miroslava Němcová,Monika Babišová,Pavel Fischer,Pavel Novotný,Pavel Zítko,Petr Fiala,Petr Macinka,Petr Pavel,Tomio Okamura,Tomáš Sedláček,Vladimír Špidla,Václav Klaus st.,Vít Rakušan,Věra Jourová,Zdeněk Škromach,muž,žena
2024-06-06,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,200.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-07,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,200.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-08,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,200.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-09,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,200.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-10,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,110.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-11,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,55.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-12,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,55.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-13,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,50.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-14,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-15,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-16,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-17,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-18,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-19,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-20,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-21,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-22,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-23,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-24,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-25,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-26,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-27,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-28,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-29,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-30,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-01,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-02,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-03,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-08,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-09,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-15,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-16,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-17,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,40.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-18,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,26.666666666666668,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-19,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-20,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-21,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-22,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-23,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-24,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-25,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-26,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-27,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-28,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-29,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-30,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-07-31,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-01,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-02,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-03,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-04,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-05,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-06,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-07,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-08,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-09,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-10,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-11,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-12,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-13,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-14,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-15,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-16,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-17,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-18,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-19,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-20,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-21,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-22,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-23,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-24,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-25,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-26,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-27,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-28,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-29,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-30,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-08-31,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-09-01,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,20.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
